year,sex,indig,dist_sec,sc,grc,fam_n,min_dist,dist_cap,poor,progresa,hohedu,hohwag,welfare_index,hohsex,hohage,age,village,folnum,grc97,sc97
97,0.0,1.0,4.4559999,0.0,6.0,8,142.2148971904579,283.4546519626458,pobre,basal,4,500.0,667.0,1.0,35.0,15,440,31432,6,0.0
98,0.0,1.0,4.4559999,0.0,6.0,8,142.2148971904579,283.4546519626458,pobre,basal,4,500.0,667.0,1.0,35.0,16,440,31432,6,0.0
97,1.0,1.0,4.4559999,1.0,6.0,8,142.2148971904579,283.4546519626458,pobre,basal,4,500.0,667.0,1.0,35.0,14,440,31433,6,1.0
98,1.0,1.0,4.4559999,1.0,7.0,8,142.2148971904579,283.4546519626458,pobre,basal,4,500.0,667.0,1.0,35.0,15,440,31433,6,1.0
97,0.0,1.0,4.4559999,1.0,5.0,8,142.2148971904579,283.4546519626458,pobre,basal,4,500.0,667.0,1.0,35.0,11,440,31434,5,1.0
98,0.0,1.0,4.4559999,1.0,6.0,8,142.2148971904579,283.4546519626458,pobre,basal,4,500.0,667.0,1.0,35.0,12,440,31434,5,1.0
97,1.0,0.0,4.8790002,1.0,5.0,8,75.7987689417528,102.5667871575855,pobre,basal,0,750.0,541.66998,1.0,48.0,13,181,31435,5,1.0
98,1.0,0.0,4.8790002,0.0,6.0,8,75.7987689417528,102.5667871575855,pobre,basal,0,750.0,541.66998,1.0,48.0,14,181,31435,5,1.0
97,1.0,0.0,4.8790002,1.0,4.0,8,75.7987689417528,102.5667871575855,pobre,basal,0,750.0,541.66998,1.0,48.0,10,181,31436,4,1.0
98,1.0,0.0,4.8790002,1.0,5.0,8,75.7987689417528,102.5667871575855,pobre,basal,0,750.0,541.66998,1.0,48.0,11,181,31436,4,1.0
97,0.0,0.0,4.8790002,1.0,2.0,8,75.7987689417528,102.5667871575855,pobre,basal,0,750.0,541.66998,1.0,48.0,7,181,31437,2,1.0
98,0.0,0.0,4.8790002,1.0,3.0,8,75.7987689417528,102.5667871575855,pobre,basal,0,750.0,541.66998,1.0,48.0,8,181,31437,2,1.0
97,0.0,0.0,4.8790002,1.0,1.0,3,75.7987689417528,102.5667871575855,pobre,basal,0,0.0,526.0,1.0,66.0,6,181,31438,1,1.0
98,0.0,0.0,4.8790002,1.0,1.0,3,75.7987689417528,102.5667871575855,pobre,basal,0,0.0,526.0,1.0,66.0,7,181,31438,1,1.0
97,1.0,1.0,4.4559999,1.0,7.0,4,142.2148971904579,283.4546519626458,pobre,basal,3,500.0,814.0,1.0,52.0,14,440,31439,7,1.0
98,1.0,1.0,4.4559999,1.0,8.0,4,142.2148971904579,283.4546519626458,pobre,basal,3,500.0,814.0,1.0,52.0,15,440,31439,7,1.0
97,1.0,0.0,4.8790002,1.0,4.0,6,75.7987689417528,102.5667871575855,pobre,basal,2,625.0,600.5,1.0,30.0,10,181,31440,4,1.0
98,1.0,0.0,4.8790002,1.0,5.0,6,75.7987689417528,102.5667871575855,pobre,basal,2,625.0,600.5,1.0,30.0,11,181,31440,4,1.0
97,0.0,0.0,4.8790002,1.0,1.0,6,75.7987689417528,102.5667871575855,pobre,basal,2,625.0,600.5,1.0,30.0,8,181,31441,1,1.0
98,0.0,0.0,4.8790002,1.0,2.0,6,75.7987689417528,102.5667871575855,pobre,basal,2,625.0,600.5,1.0,30.0,9,181,31441,1,1.0
97,0.0,0.0,4.8790002,1.0,4.0,6,75.7987689417528,102.5667871575855,pobre,basal,0,750.0,451.0,1.0,25.0,12,181,31442,4,1.0
98,0.0,0.0,4.8790002,1.0,5.0,6,75.7987689417528,102.5667871575855,pobre,basal,0,750.0,451.0,1.0,25.0,13,181,31442,4,1.0
97,1.0,0.0,4.8790002,1.0,3.0,6,75.7987689417528,102.5667871575855,pobre,basal,0,750.0,451.0,1.0,25.0,10,181,31443,3,1.0
98,1.0,0.0,4.8790002,1.0,4.0,6,75.7987689417528,102.5667871575855,pobre,basal,0,750.0,451.0,1.0,25.0,11,181,31443,3,1.0
97,1.0,1.0,4.4559999,0.0,1.0,9,142.2148971904579,283.4546519626458,pobre,basal,3,600.0,813.75,1.0,42.0,16,440,31444,1,0.0
98,1.0,1.0,4.4559999,,,9,142.2148971904579,283.4546519626458,pobre,basal,3,600.0,813.75,1.0,42.0,17,440,31444,1,0.0
97,1.0,1.0,4.4559999,1.0,5.0,9,142.2148971904579,283.4546519626458,pobre,basal,3,600.0,813.75,1.0,42.0,15,440,31445,5,1.0
98,1.0,1.0,4.4559999,1.0,6.0,9,142.2148971904579,283.4546519626458,pobre,basal,3,600.0,813.75,1.0,42.0,16,440,31445,5,1.0
97,0.0,1.0,4.4559999,1.0,2.0,9,142.2148971904579,283.4546519626458,pobre,basal,3,600.0,813.75,1.0,42.0,8,440,31446,2,1.0
98,0.0,1.0,4.4559999,1.0,3.0,9,142.2148971904579,283.4546519626458,pobre,basal,3,600.0,813.75,1.0,42.0,9,440,31446,2,1.0
97,1.0,1.0,4.4559999,1.0,0.0,9,142.2148971904579,283.4546519626458,pobre,basal,3,600.0,813.75,1.0,42.0,6,440,31447,0,1.0
98,1.0,1.0,4.4559999,1.0,1.0,9,142.2148971904579,283.4546519626458,pobre,basal,3,600.0,813.75,1.0,42.0,7,440,31447,0,1.0
97,1.0,0.0,0.58999997,1.0,10.0,5,141.8944903287733,273.2989389602207,pobre,0,6,400.0,732.0,1.0,37.0,16,441,31448,10,1.0
98,1.0,0.0,0.58999997,1.0,11.0,5,141.8944903287733,273.2989389602207,pobre,0,6,400.0,732.0,1.0,37.0,17,441,31448,10,1.0
97,0.0,0.0,0.58999997,1.0,7.0,5,141.8944903287733,273.2989389602207,pobre,0,6,400.0,732.0,1.0,37.0,12,441,31449,7,1.0
98,0.0,0.0,0.58999997,1.0,8.0,5,141.8944903287733,273.2989389602207,pobre,0,6,400.0,732.0,1.0,37.0,13,441,31449,7,1.0
97,0.0,0.0,0.58999997,1.0,2.0,5,141.8944903287733,273.2989389602207,pobre,0,6,400.0,732.0,1.0,37.0,8,441,31450,2,1.0
98,0.0,0.0,0.58999997,1.0,3.0,5,141.8944903287733,273.2989389602207,pobre,0,6,400.0,732.0,1.0,37.0,9,441,31450,2,1.0
97,1.0,0.0,4.8790002,1.0,6.0,6,75.7987689417528,102.5667871575855,pobre,basal,3,875.0,623.0,1.0,36.0,13,181,31451,6,1.0
98,1.0,0.0,4.8790002,0.0,6.0,6,75.7987689417528,102.5667871575855,pobre,basal,3,875.0,623.0,1.0,36.0,14,181,31451,6,1.0
97,0.0,0.0,4.8790002,1.0,6.0,6,75.7987689417528,102.5667871575855,pobre,basal,3,875.0,623.0,1.0,36.0,11,181,31452,6,1.0
98,0.0,0.0,4.8790002,0.0,6.0,6,75.7987689417528,102.5667871575855,pobre,basal,3,875.0,623.0,1.0,36.0,12,181,31452,6,1.0
97,1.0,1.0,4.4559999,1.0,4.0,7,142.2148971904579,283.4546519626458,pobre,basal,0,500.0,575.5,1.0,32.0,14,440,31453,4,1.0
98,1.0,1.0,4.4559999,1.0,8.0,7,142.2148971904579,283.4546519626458,pobre,basal,0,500.0,575.5,1.0,32.0,15,440,31453,4,1.0
97,1.0,1.0,4.4559999,1.0,6.0,7,142.2148971904579,283.4546519626458,pobre,basal,0,500.0,575.5,1.0,32.0,12,440,31454,6,1.0
98,1.0,1.0,4.4559999,1.0,7.0,7,142.2148971904579,283.4546519626458,pobre,basal,0,500.0,575.5,1.0,32.0,13,440,31454,6,1.0
97,0.0,1.0,4.4559999,1.0,2.0,7,142.2148971904579,283.4546519626458,pobre,basal,0,500.0,575.5,1.0,32.0,7,440,31455,2,1.0
98,0.0,1.0,4.4559999,1.0,3.0,7,142.2148971904579,283.4546519626458,pobre,basal,0,500.0,575.5,1.0,32.0,8,440,31455,2,1.0
97,0.0,0.0,0.58999997,1.0,6.0,8,141.8944903287733,273.2989389602207,pobre,0,0,625.0,711.0,1.0,57.0,13,441,31456,6,1.0
98,0.0,0.0,0.58999997,1.0,7.0,8,141.8944903287733,273.2989389602207,pobre,0,0,625.0,711.0,1.0,57.0,14,441,31456,6,1.0
97,0.0,0.0,0.58999997,1.0,3.0,8,141.8944903287733,273.2989389602207,pobre,0,0,625.0,711.0,1.0,57.0,11,441,31457,3,1.0
98,0.0,0.0,0.58999997,1.0,5.0,8,141.8944903287733,273.2989389602207,pobre,0,0,625.0,711.0,1.0,57.0,12,441,31457,3,1.0
97,0.0,0.0,0.58999997,1.0,1.0,8,141.8944903287733,273.2989389602207,pobre,0,0,625.0,711.0,1.0,57.0,6,441,31458,1,1.0
98,0.0,0.0,0.58999997,1.0,1.0,8,141.8944903287733,273.2989389602207,pobre,0,0,625.0,711.0,1.0,57.0,7,441,31458,1,1.0
97,0.0,0.0,4.0780001,1.0,1.0,4,85.13876965639903,86.90983360929401,pobre,basal,3,875.0,538.0,0.0,31.0,6,148,31459,1,1.0
98,0.0,0.0,4.0780001,1.0,1.0,4,85.13876965639903,86.90983360929401,pobre,basal,3,875.0,538.0,0.0,31.0,7,148,31459,1,1.0
97,1.0,0.0,2.7909999,1.0,2.0,6,53.41877129062152,99.6799415496748,pobre,basal,2,750.0,669.0,1.0,35.0,8,455,31460,2,1.0
98,1.0,0.0,2.7909999,,,6,53.41877129062152,99.6799415496748,pobre,basal,2,750.0,669.0,1.0,35.0,9,455,31460,2,1.0
97,1.0,0.0,2.7909999,1.0,0.0,6,53.41877129062152,99.6799415496748,pobre,basal,2,750.0,669.0,1.0,35.0,6,455,31461,0,1.0
98,1.0,0.0,2.7909999,,,6,53.41877129062152,99.6799415496748,pobre,basal,2,750.0,669.0,1.0,35.0,7,455,31461,0,1.0
97,0.0,0.0,4.0780001,0.0,4.0,3,85.13876965639903,86.90983360929401,no pobre,basal,0,166.66667,681.0,0.0,68.0,14,148,31462,4,0.0
98,0.0,0.0,4.0780001,,,3,85.13876965639903,86.90983360929401,no pobre,basal,0,166.66667,681.0,0.0,68.0,15,148,31462,4,0.0
97,0.0,0.0,4.0780001,1.0,2.0,4,85.13876965639903,86.90983360929401,pobre,basal,5,1000.0,559.0,1.0,36.0,7,148,31463,2,1.0
98,0.0,0.0,4.0780001,1.0,1.0,4,85.13876965639903,86.90983360929401,pobre,basal,5,1000.0,559.0,1.0,36.0,8,148,31463,2,1.0
97,0.0,0.0,2.7909999,1.0,4.0,5,53.41877129062152,99.6799415496748,pobre,basal,3,625.0,658.0,1.0,28.0,10,455,31464,4,1.0
98,0.0,0.0,2.7909999,1.0,5.0,5,53.41877129062152,99.6799415496748,pobre,basal,3,625.0,658.0,1.0,28.0,11,455,31464,4,1.0
97,0.0,0.0,2.7909999,1.0,1.0,5,53.41877129062152,99.6799415496748,pobre,basal,3,625.0,658.0,1.0,28.0,8,455,31465,1,1.0
98,0.0,0.0,2.7909999,1.0,2.0,5,53.41877129062152,99.6799415496748,pobre,basal,3,625.0,658.0,1.0,28.0,9,455,31465,1,1.0
97,1.0,0.0,2.7909999,1.0,7.0,5,53.41877129062152,99.6799415496748,no pobre,basal,0,625.0,848.5,1.0,64.0,16,455,31466,7,1.0
98,1.0,0.0,2.7909999,1.0,8.0,5,53.41877129062152,99.6799415496748,no pobre,basal,0,625.0,848.5,1.0,64.0,17,455,31466,7,1.0
97,0.0,1.0,4.4559999,1.0,0.0,4,142.2148971904579,283.4546519626458,pobre,basal,0,625.0,862.0,1.0,52.0,6,440,31467,0,1.0
98,0.0,1.0,4.4559999,1.0,0.0,4,142.2148971904579,283.4546519626458,pobre,basal,0,625.0,862.0,1.0,52.0,7,440,31467,0,1.0
97,0.0,1.0,0.73799998,1.0,8.0,6,142.1629291311248,296.7033680456113,pobre,basal,3,625.0,636.0,1.0,38.0,14,433,31468,8,1.0
98,0.0,1.0,0.73799998,0.0,9.0,6,142.1629291311248,296.7033680456113,pobre,basal,3,625.0,636.0,1.0,38.0,15,433,31468,8,1.0
97,0.0,1.0,0.73799998,1.0,5.0,6,142.1629291311248,296.7033680456113,pobre,basal,3,625.0,636.0,1.0,38.0,10,433,31469,5,1.0
98,0.0,1.0,0.73799998,1.0,6.0,6,142.1629291311248,296.7033680456113,pobre,basal,3,625.0,636.0,1.0,38.0,11,433,31469,5,1.0
97,1.0,1.0,0.73799998,1.0,3.0,6,142.1629291311248,296.7033680456113,pobre,basal,3,625.0,636.0,1.0,38.0,8,433,31470,3,1.0
98,1.0,1.0,0.73799998,1.0,3.0,6,142.1629291311248,296.7033680456113,pobre,basal,3,625.0,636.0,1.0,38.0,9,433,31470,3,1.0
97,0.0,1.0,0.73799998,1.0,0.0,6,142.1629291311248,296.7033680456113,pobre,basal,3,625.0,636.0,1.0,38.0,6,433,31471,0,1.0
98,0.0,1.0,0.73799998,1.0,1.0,6,142.1629291311248,296.7033680456113,pobre,basal,3,625.0,636.0,1.0,38.0,7,433,31471,0,1.0
97,1.0,0.0,4.0780001,1.0,5.0,13,85.13876965639903,86.90983360929401,pobre,basal,3,0.0,636.0,1.0,51.0,12,148,31472,5,1.0
98,1.0,0.0,4.0780001,1.0,6.0,13,85.13876965639903,86.90983360929401,pobre,basal,3,0.0,636.0,1.0,51.0,13,148,31472,5,1.0
97,1.0,0.0,4.0780001,1.0,4.0,13,85.13876965639903,86.90983360929401,pobre,basal,3,0.0,636.0,1.0,51.0,11,148,31473,4,1.0
98,1.0,0.0,4.0780001,1.0,5.0,13,85.13876965639903,86.90983360929401,pobre,basal,3,0.0,636.0,1.0,51.0,12,148,31473,4,1.0
97,1.0,0.0,4.0780001,0.0,9.0,6,85.13876965639903,86.90983360929401,no pobre,basal,2,480.0,821.5,1.0,46.0,16,148,31474,9,0.0
98,1.0,0.0,4.0780001,0.0,9.0,6,85.13876965639903,86.90983360929401,no pobre,basal,2,480.0,821.5,1.0,46.0,17,148,31474,9,0.0
97,0.0,0.0,4.0780001,1.0,1.0,6,85.13876965639903,86.90983360929401,no pobre,basal,2,480.0,821.5,1.0,46.0,12,148,31475,1,1.0
98,0.0,0.0,4.0780001,1.0,6.0,6,85.13876965639903,86.90983360929401,no pobre,basal,2,480.0,821.5,1.0,46.0,13,148,31475,1,1.0
97,1.0,1.0,4.4559999,0.0,9.0,6,142.2148971904579,283.4546519626458,pobre,basal,2,500.0,797.40002,1.0,64.0,15,440,31476,9,0.0
98,1.0,1.0,4.4559999,0.0,6.0,6,142.2148971904579,283.4546519626458,pobre,basal,2,500.0,797.40002,1.0,64.0,16,440,31476,9,0.0
97,0.0,0.0,4.0780001,1.0,5.0,6,85.13876965639903,86.90983360929401,pobre,basal,0,2000.0,648.0,1.0,36.0,12,148,31477,5,1.0
98,0.0,0.0,4.0780001,1.0,6.0,6,85.13876965639903,86.90983360929401,pobre,basal,0,2000.0,648.0,1.0,36.0,13,148,31477,5,1.0
97,1.0,0.0,4.0780001,1.0,2.0,6,85.13876965639903,86.90983360929401,pobre,basal,0,2000.0,648.0,1.0,36.0,9,148,31478,2,1.0
98,1.0,0.0,4.0780001,1.0,3.0,6,85.13876965639903,86.90983360929401,pobre,basal,0,2000.0,648.0,1.0,36.0,10,148,31478,2,1.0
97,1.0,0.0,4.0780001,1.0,1.0,6,85.13876965639903,86.90983360929401,pobre,basal,0,2000.0,648.0,1.0,36.0,7,148,31479,1,1.0
98,1.0,0.0,4.0780001,1.0,2.0,6,85.13876965639903,86.90983360929401,pobre,basal,0,2000.0,648.0,1.0,36.0,8,148,31479,1,1.0
97,0.0,0.0,4.0780001,0.0,6.0,7,85.13876965639903,86.90983360929401,pobre,basal,3,480.0,477.0,1.0,35.0,12,148,31480,6,0.0
98,0.0,0.0,4.0780001,1.0,6.0,7,85.13876965639903,86.90983360929401,pobre,basal,3,480.0,477.0,1.0,35.0,13,148,31480,6,0.0
97,1.0,0.0,4.0780001,1.0,3.0,7,85.13876965639903,86.90983360929401,pobre,basal,3,480.0,477.0,1.0,35.0,11,148,31481,3,1.0
98,1.0,0.0,4.0780001,1.0,4.0,7,85.13876965639903,86.90983360929401,pobre,basal,3,480.0,477.0,1.0,35.0,12,148,31481,3,1.0
97,1.0,0.0,4.0780001,1.0,1.0,7,85.13876965639903,86.90983360929401,pobre,basal,3,480.0,477.0,1.0,35.0,7,148,31482,1,1.0
98,1.0,0.0,4.0780001,1.0,2.0,7,85.13876965639903,86.90983360929401,pobre,basal,3,480.0,477.0,1.0,35.0,8,148,31482,1,1.0
97,1.0,0.0,4.0780001,1.0,3.0,7,85.13876965639903,86.90983360929401,pobre,basal,3,480.0,477.0,1.0,35.0,6,148,31483,3,1.0
98,1.0,0.0,4.0780001,1.0,3.0,7,85.13876965639903,86.90983360929401,pobre,basal,3,480.0,477.0,1.0,35.0,7,148,31483,3,1.0
97,1.0,0.0,4.0780001,0.0,6.0,6,85.13876965639903,86.90983360929401,pobre,basal,1,0.0,486.0,1.0,69.0,13,148,31484,6,0.0
98,1.0,0.0,4.0780001,0.0,6.0,6,85.13876965639903,86.90983360929401,pobre,basal,1,0.0,486.0,1.0,69.0,14,148,31484,6,0.0
97,0.0,0.0,4.0780001,1.0,3.0,6,85.13876965639903,86.90983360929401,pobre,basal,1,0.0,486.0,1.0,69.0,9,148,31485,3,1.0
98,0.0,0.0,4.0780001,1.0,4.0,6,85.13876965639903,86.90983360929401,pobre,basal,1,0.0,486.0,1.0,69.0,10,148,31485,3,1.0
97,1.0,0.0,4.0780001,1.0,2.0,6,85.13876965639903,86.90983360929401,pobre,basal,1,0.0,486.0,1.0,69.0,8,148,31486,2,1.0
98,1.0,0.0,4.0780001,1.0,2.0,6,85.13876965639903,86.90983360929401,pobre,basal,1,0.0,486.0,1.0,69.0,9,148,31486,2,1.0
97,0.0,0.0,4.0780001,,0.0,6,85.13876965639903,86.90983360929401,pobre,basal,1,0.0,486.0,1.0,69.0,6,148,31487,0,
98,0.0,0.0,4.0780001,1.0,3.0,6,85.13876965639903,86.90983360929401,pobre,basal,1,0.0,486.0,1.0,69.0,7,148,31487,0,
97,1.0,0.0,4.0780001,1.0,1.0,3,85.13876965639903,86.90983360929401,no pobre,basal,1,1250.0,649.5,1.0,51.0,8,148,31488,1,1.0
98,1.0,0.0,4.0780001,,,3,85.13876965639903,86.90983360929401,no pobre,basal,1,1250.0,649.5,1.0,51.0,9,148,31488,1,1.0
97,0.0,0.0,4.0780001,0.0,6.0,9,85.13876965639903,86.90983360929401,pobre,basal,2,400.0,482.5,1.0,39.0,15,148,31489,6,0.0
98,0.0,0.0,4.0780001,0.0,6.0,9,85.13876965639903,86.90983360929401,pobre,basal,2,400.0,482.5,1.0,39.0,16,148,31489,6,0.0
97,1.0,0.0,4.0780001,1.0,4.0,9,85.13876965639903,86.90983360929401,pobre,basal,2,400.0,482.5,1.0,39.0,12,148,31490,4,1.0
98,1.0,0.0,4.0780001,1.0,5.0,9,85.13876965639903,86.90983360929401,pobre,basal,2,400.0,482.5,1.0,39.0,13,148,31490,4,1.0
97,0.0,0.0,4.0780001,1.0,3.0,9,85.13876965639903,86.90983360929401,pobre,basal,2,400.0,482.5,1.0,39.0,9,148,31491,3,1.0
98,0.0,0.0,4.0780001,1.0,4.0,9,85.13876965639903,86.90983360929401,pobre,basal,2,400.0,482.5,1.0,39.0,10,148,31491,3,1.0
97,0.0,0.0,4.0780001,1.0,2.0,9,85.13876965639903,86.90983360929401,pobre,basal,2,400.0,482.5,1.0,39.0,7,148,31492,2,1.0
98,0.0,0.0,4.0780001,1.0,2.0,9,85.13876965639903,86.90983360929401,pobre,basal,2,400.0,482.5,1.0,39.0,8,148,31492,2,1.0
97,1.0,0.0,4.0780001,0.0,6.0,8,85.13876965639903,86.90983360929401,pobre,basal,0,750.0,520.66998,1.0,42.0,16,148,31493,6,0.0
98,1.0,0.0,4.0780001,0.0,6.0,8,85.13876965639903,86.90983360929401,pobre,basal,0,750.0,520.66998,1.0,42.0,17,148,31493,6,0.0
97,1.0,0.0,4.0780001,0.0,6.0,8,85.13876965639903,86.90983360929401,pobre,basal,0,750.0,520.66998,1.0,42.0,13,148,31494,6,0.0
98,1.0,0.0,4.0780001,0.0,6.0,8,85.13876965639903,86.90983360929401,pobre,basal,0,750.0,520.66998,1.0,42.0,14,148,31494,6,0.0
97,1.0,0.0,4.0780001,1.0,2.0,8,85.13876965639903,86.90983360929401,pobre,basal,0,750.0,520.66998,1.0,42.0,11,148,31495,2,1.0
98,1.0,0.0,4.0780001,1.0,3.0,8,85.13876965639903,86.90983360929401,pobre,basal,0,750.0,520.66998,1.0,42.0,12,148,31495,2,1.0
97,1.0,0.0,4.0780001,1.0,3.0,8,85.13876965639903,86.90983360929401,pobre,basal,0,750.0,520.66998,1.0,42.0,9,148,31496,3,1.0
98,1.0,0.0,4.0780001,1.0,3.0,8,85.13876965639903,86.90983360929401,pobre,basal,0,750.0,520.66998,1.0,42.0,10,148,31496,3,1.0
97,0.0,0.0,4.0780001,1.0,3.0,8,85.13876965639903,86.90983360929401,pobre,basal,0,750.0,520.66998,1.0,42.0,7,148,31497,3,1.0
98,0.0,0.0,4.0780001,1.0,3.0,8,85.13876965639903,86.90983360929401,pobre,basal,0,750.0,520.66998,1.0,42.0,8,148,31497,3,1.0
97,0.0,0.0,4.0780001,0.0,6.0,6,85.13876965639903,86.90983360929401,pobre,basal,6,750.0,497.0,1.0,39.0,16,148,31498,6,0.0
98,0.0,0.0,4.0780001,,,6,85.13876965639903,86.90983360929401,pobre,basal,6,750.0,497.0,1.0,39.0,17,148,31498,6,0.0
97,1.0,0.0,4.0780001,0.0,3.0,6,85.13876965639903,86.90983360929401,pobre,basal,6,750.0,497.0,1.0,39.0,14,148,31499,3,0.0
98,1.0,0.0,4.0780001,0.0,4.0,6,85.13876965639903,86.90983360929401,pobre,basal,6,750.0,497.0,1.0,39.0,15,148,31499,3,0.0
97,1.0,0.0,4.0780001,1.0,4.0,6,85.13876965639903,86.90983360929401,pobre,basal,6,750.0,497.0,1.0,39.0,10,148,31500,4,1.0
98,1.0,0.0,4.0780001,1.0,4.0,6,85.13876965639903,86.90983360929401,pobre,basal,6,750.0,497.0,1.0,39.0,11,148,31500,4,1.0
97,0.0,0.0,4.0780001,0.0,9.0,7,85.13876965639903,86.90983360929401,pobre,basal,0,750.0,554.5,1.0,35.0,16,148,31501,9,0.0
98,0.0,0.0,4.0780001,,,7,85.13876965639903,86.90983360929401,pobre,basal,0,750.0,554.5,1.0,35.0,17,148,31501,9,0.0
97,1.0,0.0,4.0780001,,8.0,7,85.13876965639903,86.90983360929401,pobre,basal,9,525.0,813.25,1.0,50.0,15,148,31502,8,
98,1.0,0.0,4.0780001,0.0,9.0,7,85.13876965639903,86.90983360929401,pobre,basal,9,525.0,813.25,1.0,50.0,16,148,31502,8,
97,1.0,0.0,4.0780001,,5.0,7,85.13876965639903,86.90983360929401,pobre,basal,9,525.0,813.25,1.0,50.0,14,148,31503,5,
98,1.0,0.0,4.0780001,1.0,6.0,7,85.13876965639903,86.90983360929401,pobre,basal,9,525.0,813.25,1.0,50.0,15,148,31503,5,
97,1.0,0.0,4.0780001,,2.0,7,85.13876965639903,86.90983360929401,pobre,basal,9,525.0,813.25,1.0,50.0,9,148,31504,2,
98,1.0,0.0,4.0780001,1.0,3.0,7,85.13876965639903,86.90983360929401,pobre,basal,9,525.0,813.25,1.0,50.0,10,148,31504,2,
97,1.0,0.0,4.0780001,0.0,6.0,3,85.13876965639903,86.90983360929401,pobre,basal,4,0.0,653.0,0.0,45.0,14,148,31505,6,0.0
98,1.0,0.0,4.0780001,0.0,7.0,3,85.13876965639903,86.90983360929401,pobre,basal,4,0.0,653.0,0.0,45.0,15,148,31505,6,0.0
97,0.0,0.0,4.0780001,1.0,2.0,3,85.13876965639903,86.90983360929401,pobre,basal,4,0.0,653.0,0.0,45.0,9,148,31506,2,1.0
98,0.0,0.0,4.0780001,1.0,3.0,3,85.13876965639903,86.90983360929401,pobre,basal,4,0.0,653.0,0.0,45.0,10,148,31506,2,1.0
97,0.0,0.0,4.0780001,1.0,1.0,4,85.13876965639903,86.90983360929401,pobre,basal,0,750.0,546.20001,1.0,46.0,9,148,31507,1,1.0
98,0.0,0.0,4.0780001,1.0,1.0,4,85.13876965639903,86.90983360929401,pobre,basal,0,750.0,546.20001,1.0,46.0,10,148,31507,1,1.0
97,1.0,0.0,4.0780001,,0.0,4,85.13876965639903,86.90983360929401,pobre,basal,0,750.0,546.20001,1.0,46.0,6,148,31508,0,
98,1.0,0.0,4.0780001,,,4,85.13876965639903,86.90983360929401,pobre,basal,0,750.0,546.20001,1.0,46.0,7,148,31508,0,
97,1.0,1.0,4.4559999,0.0,9.0,9,142.2148971904579,283.4546519626458,pobre,basal,2,500.0,747.0,1.0,63.0,16,440,31509,9,0.0
98,1.0,1.0,4.4559999,,,9,142.2148971904579,283.4546519626458,pobre,basal,2,500.0,747.0,1.0,63.0,17,440,31509,9,0.0
97,1.0,1.0,4.4559999,1.0,7.0,9,142.2148971904579,283.4546519626458,pobre,basal,2,500.0,747.0,1.0,63.0,13,440,31510,7,1.0
98,1.0,1.0,4.4559999,1.0,8.0,9,142.2148971904579,283.4546519626458,pobre,basal,2,500.0,747.0,1.0,63.0,14,440,31510,7,1.0
97,0.0,1.0,4.4559999,1.0,5.0,9,142.2148971904579,283.4546519626458,pobre,basal,2,500.0,747.0,1.0,63.0,11,440,31511,5,1.0
98,0.0,1.0,4.4559999,1.0,6.0,9,142.2148971904579,283.4546519626458,pobre,basal,2,500.0,747.0,1.0,63.0,12,440,31511,5,1.0
97,0.0,1.0,4.4559999,1.0,0.0,9,142.2148971904579,283.4546519626458,pobre,basal,2,500.0,747.0,1.0,63.0,7,440,31512,0,1.0
98,0.0,1.0,4.4559999,1.0,1.0,9,142.2148971904579,283.4546519626458,pobre,basal,2,500.0,747.0,1.0,63.0,8,440,31512,0,1.0
97,1.0,1.0,4.4559999,1.0,7.0,9,142.2148971904579,283.4546519626458,pobre,basal,2,500.0,747.0,1.0,63.0,13,440,31513,7,1.0
98,1.0,1.0,4.4559999,1.0,8.0,9,142.2148971904579,283.4546519626458,pobre,basal,2,500.0,747.0,1.0,63.0,14,440,31513,7,1.0
97,1.0,1.0,4.4559999,0.0,6.0,8,142.2148971904579,283.4546519626458,pobre,basal,4,500.0,728.0,1.0,36.0,16,440,31514,6,0.0
98,1.0,1.0,4.4559999,,,8,142.2148971904579,283.4546519626458,pobre,basal,4,500.0,728.0,1.0,36.0,17,440,31514,6,0.0
97,0.0,1.0,4.4559999,1.0,4.0,8,142.2148971904579,283.4546519626458,pobre,basal,4,500.0,728.0,1.0,36.0,12,440,31515,4,1.0
98,0.0,1.0,4.4559999,1.0,5.0,8,142.2148971904579,283.4546519626458,pobre,basal,4,500.0,728.0,1.0,36.0,13,440,31515,4,1.0
97,0.0,1.0,4.4559999,1.0,2.0,8,142.2148971904579,283.4546519626458,pobre,basal,4,500.0,728.0,1.0,36.0,10,440,31516,2,1.0
98,0.0,1.0,4.4559999,1.0,3.0,8,142.2148971904579,283.4546519626458,pobre,basal,4,500.0,728.0,1.0,36.0,11,440,31516,2,1.0
97,1.0,1.0,4.4559999,1.0,1.0,8,142.2148971904579,283.4546519626458,pobre,basal,4,500.0,728.0,1.0,36.0,8,440,31517,1,1.0
98,1.0,1.0,4.4559999,1.0,2.0,8,142.2148971904579,283.4546519626458,pobre,basal,4,500.0,728.0,1.0,36.0,9,440,31517,1,1.0
97,1.0,1.0,4.4559999,0.0,6.0,4,142.2148971904579,283.4546519626458,pobre,basal,2,500.0,727.0,1.0,51.0,14,440,31518,6,0.0
98,1.0,1.0,4.4559999,0.0,6.0,4,142.2148971904579,283.4546519626458,pobre,basal,2,500.0,727.0,1.0,51.0,15,440,31518,6,0.0
